time,wind_factor,lw_factor,coef_mix_hyp,inflow_factor,Fsed_oxy,Ksed_oxy,Kdom_minerl,Rdom_minerl,Fsed_nit,Ksed_nit,Knitrif,Fsed_amm,Fsed_frp,Fsed_rsi,pd.R_growth,pd.R_growth.1,pd.R_growth.2,NRMSE
2023-08-13 23:30:22,1.04299676141666,1.07200520731307,0.514738078974833,0.701261802452289,-192.277055578956,61.3937535629035,51.0711749476072,0.014,-7.60093117525128,8.46800556658041,99.3893347000061,33.13334994398,0.574538052108007,19.5047254785303,4.04738077004251,1.29419187116519,2.73974426155229,1.65367851333322
2023-08-13 23:29:14,1.03415074964294,1.06735402878194,0.516428071144921,0.7,-191.386435697886,61.7955524668998,52.669082850562,0.0140978652506429,-7.58435176244616,8.68872409311467,99.4807661546509,33.082042236198,0.575597763062652,19.1921704411945,4.00356005737743,1.26000915777188,2.79990724515638,1.66398272369847
2023-08-13 23:28:06,1.04332739765695,1.08290790615417,0.513615220921866,0.703299831247318,-194.261536594581,61.7442747309951,51.8460179660079,0.0140757931529109,-7.78722070511785,8.42863017729457,100.090164511629,33.6593004012711,0.577097939493911,19.2959193764727,4.09997279435811,1.3,2.81005305070157,1.66649020428845
2023-08-13 23:26:58,1.06801164435397,1.07863521830742,0.513899675443295,0.7,-193.423566569864,61.6095454193426,50.4058679518905,0.014,-8.04790969106496,8.61441861067746,97.1726508176917,33.0464863375979,0.57158243420053,18.8437704840453,4.16894216113716,1.25361830202629,2.66362222904808,1.65516395005079
2023-08-13 23:25:49,1.0436198374852,1.09017301598231,0.514875482703374,0.703221004391998,-195,61.1356818143793,50.9590655083536,0.0140175163524674,-7.61949480076591,8.45987486804178,99.0460579254772,32.9152280560681,0.5888404786077,19.6384585619798,4.02388606630332,1.3,2.81514133549362,1.67257850825455
2023-08-13 23:24:42,1.02559996645058,1.07474830836291,0.511757315046273,0.7,-194.920318677969,60.0354131381707,50.5942141223157,0.0140238383446222,-7.50076636752157,8.43917313157363,100.382082556778,32.8101947408182,0.577706146039561,20.179545506692,4.07719680106789,1.26974812540664,2.83091447277943,1.65940118058522
2023-08-13 23:23:35,1.03505673541869,1.07323260398741,0.518414105579096,0.701789047666237,-193.899065051743,61.8949959837918,48.9039638809402,0.0140980991726009,-7.54807979186153,8.43822584608055,100.906782778842,33.5881106985965,0.569061601910376,19.5788879659821,4.07485206914067,1.29688664154159,2.78229825227281,1.66505571942484
2023-08-13 23:22:27,1.04061559460411,1.07604035099266,0.509658535736527,0.7,-193.517181526365,60.7955930207631,52.1930267340209,0.014,-7.47615443136541,8.58247827471637,99.7562089144674,33.1760450577811,0.579379514912676,19.5737955280088,4.03180743509293,1.2536732663669,2.83864885921008,1.66235939232281
2023-08-13 23:21:18,1.07075617860021,1.07363726664802,0.52,0.712393207958605,-191.622748534052,61.9029177493353,50.3865018692801,0.0140127826253627,-7.91750236907212,8.58399520085851,99.9624479703091,33.4155393964932,0.575081849431448,19.3383349861226,4.2735817487235,1.26354066892852,2.71573952371195,1.65708565537097
2023-08-13 23:20:10,1.03787608111134,1.08021477760118,0.515668226169419,0.705714642329213,-195,60.8867866738299,49.9066838527701,0.014,-7.46440190424225,8.32051362511539,100.110852562754,33.8256945856122,0.572044292359666,19.5125280719791,4.11043339509778,1.27318476183046,2.79289672166901,1.65642654511827
2023-08-13 23:19:01,1.05634566467979,1.08366347479062,0.51308565424994,0.700768048973556,-190.191012042671,62.9096585200116,49.4993197438764,0.014,-7.71963056284144,8.45218030777428,99.3200360661667,33.5077017432552,0.563392071091604,19.0240176232214,4.18149572679489,1.25722730915097,2.69517754055879,1.67221503347646
2023-08-13 23:17:53,1.05052258675712,1.06957040665898,0.517029670612195,0.709705831316411,-194.244470196626,61.9651946910623,52.0159334501432,0.014,-7.52675002670144,8.68662760358747,99.6148148138043,33.1024228851069,0.580027989201411,19.5517285291712,3.93145837663808,1.29552611087226,2.73977524758751,1.65956357267037
2023-08-13 23:16:44,1.03875271196977,1.07578124207361,0.506085759660294,0.705901678365818,-191.392995641242,61.4129087350259,52.0037727313125,0.0141258032794603,-7.40292540638752,8.65813727496697,99.7778078557609,32.8507394042697,0.569513235601048,19.393653327321,3.89703242757413,1.26552587972558,2.7039891641848,1.67354880857287
2023-08-13 23:15:36,1.04725038414109,1.06566938211226,0.508080378713257,0.70656463253147,-194.722219712308,61.4381062391167,50.5672167351603,0.014,-7.55151032442317,8.56765118879032,100.694347897345,32.8352562617969,0.563233466330836,19.1643136719865,3.96974172316905,1.25068072323378,2.77457882431252,1.65793596726663
2023-08-13 23:14:28,1.05007101192758,1.07767203269655,0.515932547265312,0.701132273172015,-189.387757997905,61.107619437696,51.9155337028767,0.014,-7.86880815985773,8.51608234340187,97.8530388810689,33.7606583406018,0.57335805272215,19.4733483169053,4.06581428115802,1.25065223648259,2.78462728763196,1.65984648986348
2023-08-13 23:13:20,1.05177156186263,1.0795633699935,0.509067058897964,0.704292040668434,-195,61.2862282395509,50.3861543599283,0.0140078455698947,-7.76813709210352,8.63607722770893,99.7361234294482,32.8140270687318,0.573619174636949,19.566214988594,3.95769439581842,1.2676834553711,2.60263478772909,1.66998666091943
2023-08-13 23:12:11,1.0371922619687,1.08069147097555,0.507648431736049,0.702488076176186,-195,61.1940374870565,50.5538797269647,0.0140207498071596,-7.52805467153434,8.56512119734556,99.5943098011078,33.4262383187726,0.569698727467038,19.5711279890399,4.00825585391718,1.28843071288714,2.75896314248878,1.67082873853462
2023-08-13 23:11:04,1.04593501767756,1.07852139441959,0.513651928214369,0.701298510325267,-194.118945201683,60.7279441523944,50.7022289982366,0.014034608223808,-7.7172675324716,8.4093247261252,99.4046231589781,33.4669668544,0.577320845594333,19.5465353729685,4.16959630572076,1.28527951667168,2.78608897516705,1.65790955612185
2023-08-13 23:09:56,1.05156377155281,1.07285451978343,0.513362122964113,0.703562239292436,-194.008904534826,60.9711288621951,48.7490893490422,0.0140641386028634,-7.60467212504114,8.41651875568783,98.7088414854676,32.3380293904088,0.578781947118729,19.7531259832007,4.11481286838412,1.27490736174224,2.70086574195384,1.66482849039515
2023-08-13 23:08:47,1.05431426250736,1.07157527755883,0.518481877427592,0.704476509012101,-191.115604801784,62.1630187744313,51.7287963696821,0.0140102515795371,-7.70645114044377,8.54175789045927,99.567393585336,33.4342646236618,0.574922286791815,19.2704019857157,3.95173059922085,1.24713849063479,2.76616222338557,1.66538950136322
2023-08-13 23:07:38,1.04705530359872,1.06341102762151,0.504130456959901,0.711420453041358,-191.238903884219,61.7728742550227,51.1037555781618,0.014,-7.7447852110937,8.68953360457687,99.3520299998246,31.8635621994545,0.568257653148348,19.460900072437,4.11994213126134,1.23648862149564,2.69801051754947,1.66368728536412
2023-08-13 23:06:30,1.04922181893697,1.07029952640763,0.517414837103747,0.7,-194.079371916589,61.4101687929995,50.358110618294,0.0140326640165307,-7.69589574138578,8.40165027038771,98.846722578284,33.4587478516209,0.584011962141056,19.4496234189971,4.09950612663582,1.2671850568601,2.75404983380291,1.65797082180812
2023-08-13 23:05:22,1.0515190842178,1.08039693689439,0.504218476753869,0.709882685571726,-194.261435190503,61.5403455838438,53.5460411913505,0.014,-7.52547514312556,8.71354243960369,99.8424654984569,32.8635518404933,0.579070855491676,19.548524998976,3.93774167730422,1.2398529602615,2.76538514663783,1.67384371632398
2023-08-13 23:04:14,1.05272749065354,1.07493234609449,0.517159922753532,0.70248301786933,-189.779680423904,61.60755905197,50.5382866698896,0.0140011902095535,-7.73938531318356,8.48079021571757,99.8288396759977,33.5924738702015,0.566339271678624,19.6835470392274,4.09742249434273,1.26509161148071,2.78382753128595,1.652907815218
2023-08-13 23:03:05,1.05868987851796,1.06966890957603,0.506630053726007,0.707478341207645,-192.659141572315,61.2670992579644,52.5189170450022,0.014,-7.74920805300107,8.55453862650736,99.27577993141,32.9958570766003,0.586702890758255,19.336729859769,4.0832519438438,1.25687638867374,2.71828885028995,1.66637008888791
2023-08-13 23:01:57,1.04353999602925,1.07332467541768,0.508969875542827,0.703112326748881,-193.515817411981,61.1658248268075,52.0745335017945,0.0140302513744223,-7.68478087044288,8.40713944303101,100.091306982541,33.1869424498075,0.588531480954029,19.2011265941643,3.94700110043089,1.26953678124334,2.7326058039289,1.66335484703807
2023-08-13 23:00:50,1.03425217106779,1.06552686154087,0.506403396792893,0.7,-195,61.178332317951,49.8729900146693,0.0140738777924658,-7.59709713638338,8.66391926827041,98.7239466230467,32.3061052110432,0.567513110569867,19.6347946877665,3.97029083887521,1.27849150878081,2.65632847212425,1.65536016439564
2023-08-13 22:59:42,1.05063663964858,1.07362129343982,0.504260392610522,0.7,-194.937798805741,60.0425333649751,50.5108802817747,0.0141092084314118,-7.73327511898109,8.51729941761548,98.7990266320743,32.3701271434669,0.574033378155524,19.68468765665,4.04714249689148,1.27874593771663,2.72924813250419,1.67092175213833
2023-08-13 22:58:33,1.05506533429985,1.08046808145578,0.499366758283405,0.704663157694769,-192.414209105419,60.7205927424659,51.8943164870814,0.014,-7.65743982693325,8.59034104585966,99.6491021838068,32.6427578397877,0.586963607070079,19.1332025543941,4.14857377089603,1.27388703359851,2.67427587882464,1.66699781285946
2023-08-13 22:57:25,1.0503672326228,1.06258121121297,0.513095847556714,0.7,-193.54571918041,61.2458649163627,51.4495819154833,0.0141207967221493,-7.51547190667742,8.39474939326412,101.399295678469,33.7187767170905,0.570899959228876,19.5420503230222,4.03432179489228,1.25763899059027,2.79812571392154,1.66341306948988
2023-08-13 22:56:16,1.0570369773233,1.07272485349054,0.51166892914809,0.700580384593861,-194.522370248276,61.0349320562519,52.9676645725625,0.014,-7.48772994944222,8.65134706801518,99.5480895658247,32.9577429106658,0.582742576156324,19.1763041115563,4.06215753773158,1.26325183824124,2.72661788550042,1.66178893395221
2023-08-13 22:55:07,1.04704893058918,1.08208540298392,0.509594917743292,0.705002066020838,-193.560093096997,61.4987415513288,50.7017479991751,0.014,-7.54020536024137,8.74052412662003,100.534556908136,32.9179309964121,0.569888332008422,19.6504414203469,3.94931871999361,1.27859664430631,2.71807141460134,1.66770654509149
2023-08-13 22:54:00,1.04648838226864,1.06045932390578,0.502313746453861,0.704627120638733,-193.499846087923,61.5335312034008,52.0668311340941,0.0140384657337777,-7.64462073437186,8.7322685403628,99.3254748520022,32.4672118942179,0.567180290963675,19.4069517367448,3.93505092701027,1.26809493198941,2.68232438805121,1.67094429960199
2023-08-13 22:52:52,1.03974697541402,1.05447836054367,0.50982986901663,0.70316048350096,-190.857749803003,61.3755004523489,52.295200846563,0.0141087578763978,-7.53809037541877,8.67644864446771,101.260561229863,32.7434696527545,0.571562863474892,19.3748147219801,3.81117058449671,1.24254837667601,2.72351772469676,1.67107803583632
2023-08-13 22:51:44,1.04968372693123,1.07469149881279,0.506118034134741,0.7,-188.668189492674,61.3082545077395,50.3467321222243,0.014,-7.65977279979394,8.64612134798141,98.5159564713295,32.0081963052815,0.575638526714249,19.3514197708525,3.97222814653813,1.25664893071049,2.66622306741073,1.67048856710298
2023-08-13 22:50:36,1.04158366727703,1.07127537461255,0.509648399988476,0.701126479226032,-191.440620945558,60.2821356034614,52.6182601137229,0.0140421620911484,-7.67980431905881,8.69084550280416,99.2644762615308,32.3087035029779,0.581935023779834,19.5187350688629,4.03001727489867,1.24509437959213,2.68014245055029,1.66108361732685
2023-08-13 22:49:29,1.04448213430394,1.06530085729535,0.507081141406686,0.7,-193.661633267478,61.2710087829715,50.650488016661,0.014,-7.60951659182359,8.56532924778615,101.496937848475,32.8060991433491,0.570241579975259,19.4971347891259,3.9497132213453,1.26749363022574,2.6861814066434,1.65195880105007
2023-08-13 22:48:20,1.05194368008471,1.07556572631604,0.504582832444099,0.7,-191.847944721836,61.3978937556678,52.5744202497908,0.014,-7.63607050955376,8.57933001742797,99.4881576176219,33.2281351686863,0.576967126749163,19.3813564758079,4.02874722282679,1.27022900872263,2.75777322700394,1.65171126635848
